rid,machine,file,case,ftype,sev_pct,phases,speed_rpm,torque_Nm,torque_pu,zf_ohm,rep,I2_I1__sdr,I0_I1__sdr,I_unbal_rms__sdr,Ia_h3__sdr,Ia_h5__sdr,Ia_h7__sdr,Ia_thd__sdr,Id_2fe__sdr,Iq_2fe__sdr,Id_1fe__sdr,Iq_1fe__sdr,Id_std__sdr,Iq_std__sdr,Vd_2fe__sdr,Vq_2fe__sdr,Vdconv_2fe__sdr,Vqconv_2fe__sdr,D2_D1__sdr,V2_V1__sdr,Te_2fe__sdr,Te_1fe__sdr,Te_std__sdr,Spd_std__sdr,Vdc_std__sdr,If_2fe__sdr,If_std__sdr,I2_I1__delta,I0_I1__delta,I_unbal_rms__delta,Ia_h3__delta,Ia_h5__delta,Ia_h7__delta,Ia_thd__delta,Id_2fe__delta,Iq_2fe__delta,Id_1fe__delta,Iq_1fe__delta,Id_std__delta,Iq_std__delta,Vd_2fe__delta,Vq_2fe__delta,Vdconv_2fe__delta,Vqconv_2fe__delta,D2_D1__delta,V2_V1__delta,Te_2fe__delta,Te_1fe__delta,Te_std__delta,Spd_std__delta,Vdc_std__delta,If_2fe__delta,If_std__delta,is_fault
WFSG/FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.6_SPD_200_ID_01.csv,WFSG,FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.6_SPD_200_ID_01.csv,WINDINGS_D04_D06,WINDINGS,2.3000000000000007,AA,955,,0.6,2.83,1.0,5.64386651798089,0.19360920226297268,5.7008556930849865,5.568719045206004,0.2844798029329515,1.5395766258891967,0.07045118165038305,0.7450936263958375,9.069531477880714,1.456840786046957,0.12817053394148425,0.030048231779716647,1.0900092902199894,9.235642176896327,1.0812480227165628,0.7499404088606084,8.805333873080007,5.802580401886285,6.580657563867175,1.2504156875769676,0.6740658170666448,0.4344778646460946,9.698511483251847,0.35103162896292905,4.114388860397595,1.8833053381677534,0.4534173690983999,0.026950772429377608,0.4449351079532971,3.116756831853321,0.011976105744798349,-0.10357583719518028,0.002484799520411143,0.11747385633179479,0.7420782036406042,-0.33487711466660103,-0.06758468802672127,0.0006841234890347036,0.03522637136548604,0.5065683225652999,0.10382356656504638,0.11652087925342436,0.7464536144681297,0.3695224967543097,0.23974914636142955,0.7173862935049936,-0.42660070390295085,0.08765598280498695,13.065956121701614,-0.0331985312583407,1.3953655441263986,0.048812045779589204,True
WFSG/FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.6_SPD_200_ID_02.csv,WFSG,FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.6_SPD_200_ID_02.csv,WINDINGS_D04_D06,WINDINGS,2.3000000000000007,AA,955,,0.6,2.83,2.0,3.155190453704554,0.8036265099165641,2.962618760540377,3.298177157201225,0.19050193947176838,1.8794047295617229,0.1446032976012036,1.724434245830213,5.025542750325516,2.2996350470132767,0.8290973680646921,0.10542340298995521,0.5414294565789544,4.314733135513551,1.9192553925868787,1.825699280873297,4.890479415673041,3.914344984838318,4.599092468586847,1.336747466107993,1.0729030292319326,0.26088235409916366,0.9020014347243136,0.7294628377827602,2.4988393286912722,1.0150196542278223,0.25348192590403673,0.11186635208360858,0.23122372657922408,1.8459570511496701,0.00801980087226364,-0.12643795379818046,-0.005100130276202214,0.27187984660153985,0.4111949713803805,0.5286062531373814,-0.43718540635876685,-0.002400228632690608,0.017497644540088505,0.23666000532607598,0.18429068615259134,0.2836653191990374,0.41458008167885846,0.24927505209319667,0.16755597486719975,0.7669164099513727,0.6790155737042779,0.05263305914023474,1.215187628346054,0.068988355532163,0.8474634794793787,-0.02630756937032485,True
WFSG/FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.6_SPD_300_ID_01.csv,WFSG,FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.6_SPD_300_ID_01.csv,WINDINGS_D04_D06,WINDINGS,2.3000000000000007,AA,1432,,0.6,2.83,1.0,7.3148165015777,0.616163073807776,7.525437390437833,9.582367259221705,1.5143851383594604,1.8199413184610063,1.5072898223922588,2.6275828193904873,11.43908767474755,0.1127142059564567,0.28709136085539594,0.4162208569160393,7.3512307415660105,7.150263328433036,2.195895429388948,2.676957866841281,11.056350358783627,8.668439413574703,6.747304712830153,2.298363104360573,0.5190742551875149,1.2459881473714451,3.486841924936267,1.013690641757758,7.21120849572723,2.540477460045329,0.5876582734577976,-0.08577108209466056,0.5873383712855053,5.363155939105561,0.0637529848107302,-0.12243752115736875,0.053161819859703065,0.4142731539901611,0.9359576791443697,-0.02590908247088205,-0.1513840932225276,-0.009476313512551722,0.23757337338245801,0.39218679446519233,0.2108542078164877,0.4159283600181281,0.937278791139491,0.5520274004348664,0.24582050189386376,1.318612846069537,-0.3285101202795458,0.25137831983724435,4.697517105918943,-0.09586896928947769,2.445629766136632,0.06584482057614251,True
WFSG/FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.6_SPD_300_ID_02.csv,WFSG,FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.6_SPD_300_ID_02.csv,WINDINGS_D04_D06,WINDINGS,2.3000000000000007,AA,1432,,0.6,2.83,2.0,4.607941308302132,0.8179105374103828,2.744452091422095,3.9739497532683674,0.9322191508506429,1.105772898215776,0.2880947329194763,1.8496450376829743,6.356914644041142,0.4708735046980494,0.6296507119391516,0.5242993799072032,4.054997815854795,4.1653890032403655,1.7572928040876405,1.854229489583536,6.112410984934951,7.498649958300318,6.3088943174941425,0.9919985587042631,1.898569871533927,0.39725624505369567,5.117632026869412,0.37402204498389074,5.39227737247753,1.7937684495928892,0.37019313237012064,0.11385471611724575,0.21419645634088114,2.2241802724099924,0.03924480758496845,-0.07439146045380575,0.010161045385211063,0.2916209825503894,0.520129161164674,-0.10823746982956206,-0.33201661585991904,0.011936992622739607,0.1310473775124492,0.22846858721766874,0.16873871913409916,0.2880981580818648,0.5181667542179679,0.4775323499140092,0.22984815915794765,0.5691276719105803,1.201561068813597,0.0801465147458426,6.894537953124189,0.035372831184444384,1.8287522898845474,0.046491403122498755,True
WFSG/FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.6_SPD_377_ID_01.csv,WFSG,FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.6_SPD_377_ID_01.csv,WINDINGS_D04_D06,WINDINGS,2.3000000000000007,AA,1800,,0.6,2.83,1.0,8.387006622569322,0.06077204142047904,5.966129155001387,15.826889982060754,4.328572107075111,1.98224850664026,4.241297657155255,3.0405326596772984,12.051484033526537,1.3354001005339693,0.013727516977408547,2.3334049144869997,11.592089353075867,5.815540269205882,3.2924938170155493,3.1546185208036266,11.581224967968991,11.38182635625413,8.501072090360951,1.5754720278169019,0.7295080517862919,0.7785486434539357,0.016889673025298545,0.6560252554341155,12.029571093007027,4.407865189357254,0.6737959633348498,0.008459584767915116,0.4656389255500284,8.858153388263444,0.18222536975861892,-0.13335682365636095,0.14958974622625057,0.4793801532873457,0.9860645662473128,-0.3069621175322384,-0.007238558846319903,0.0531258252775839,0.37462730649839987,0.318978195837009,0.3161517466797964,0.4901441760041197,0.981773929519964,0.7248225102438584,0.30971445589447927,0.9038770464776292,0.4616888151207544,0.1570723207246308,-0.022753979003842524,-0.06204305581560692,4.0797429662928995,0.1142443092220445,True
WFSG/FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.6_SPD_377_ID_02.csv,WFSG,FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.6_SPD_377_ID_02.csv,WINDINGS_D04_D06,WINDINGS,2.3000000000000007,AA,1800,,0.6,2.83,2.0,4.177503242024687,0.01626065239379838,2.9505349543208372,6.384153458713303,1.9338996455343767,0.23583560991371497,1.1862286560178263,1.5916035107778228,5.613172903067812,1.2046354011647349,0.011436921518978578,0.28568358612463446,4.689916886513933,2.278688704407497,1.7961277392936856,1.6404700214260697,5.423166432442677,8.320110182111927,6.63177287515792,1.1264017576805376,0.8396020100038344,0.6741578740655594,0.034849229125120125,1.4553458043421454,5.126869907160626,2.4791318456919265,0.3356125669103366,0.0022635140122277456,0.2302806208571657,3.5731473874901893,0.08141381713557505,-0.01586596621856416,0.04183805475681505,0.25093732591260115,0.4592754625518995,-0.2769038533455002,-0.006030721329437189,0.006504304583787864,0.15156637232354306,0.12498443449095527,0.17246772616643943,0.2548855976115009,0.45973750044109046,0.5298449439434764,0.24161139981087865,0.646237239318234,0.5313647412424052,-0.1360114653138254,0.046949317883497876,0.1376381476503648,1.738741246975652,0.06425484741804137,True
WFSG/FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.8_SPD_377_ID_01.csv,WFSG,FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.8_SPD_377_ID_01.csv,WINDINGS_D04_D06,WINDINGS,2.3000000000000007,AA,1800,,0.8,2.83,1.0,8.155344357302125,0.16291977220789833,6.621044672960623,12.143432562293613,3.1441479199617777,1.5967705650267074,3.914687574143897,1.0216688061598214,14.533012372136731,0.34235081832839553,0.35855650396611843,2.160120877866812,9.706749604026372,9.926444253445798,1.3126410261693906,0.9687573612746679,14.096920025618314,9.831597696453898,8.468160362646863,1.541291600766442,0.2968876722153419,0.7242316839992249,2.3840516046600437,0.2965582950204434,5.0152801929989606,3.1089651100374125,0.6551846629963001,-0.022678744882473182,0.516753165652078,6.796558794479203,0.13236316806513249,-0.10742358990137406,0.1380702719091913,0.16107958825799135,1.1891057152074582,0.07869456658791509,0.18906786696827999,0.04918057882861838,0.31369784585432964,0.5444583189986492,0.1260423788929634,0.15051923884252608,1.1950366740960645,0.6261001616964343,0.30851540267705346,0.8842671118648743,-0.18789335809718308,-0.14611386495183887,3.2118241765401394,-0.02804675993511722,1.700896393826537,0.08057904589487994,True
WFSG/FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.8_SPD_377_ID_02.csv,WFSG,FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_0.8_SPD_377_ID_02.csv,WINDINGS_D04_D06,WINDINGS,2.3000000000000007,AA,1800,,0.8,2.83,2.0,4.699503137610625,0.3047492196461778,4.181526202614583,6.041440173573026,1.792794528713807,0.7850595633198351,1.8261982538194383,2.2499148338082615,5.561374571728997,0.4141571420214732,0.5451001730595814,0.7956495891142144,4.75028536504035,3.9645718836449992,1.9742437601015428,2.254024471164425,5.424683298934378,6.780288771463085,6.048151323076777,0.6283149972738675,0.019204997934023516,0.0553707884532127,1.0973520505547825,1.4740927951336693,3.424750465921451,3.2569774841484778,0.3775490334394723,0.04242167609140193,0.3263558862973177,3.381334160039362,0.07547353672637654,-0.052815300097175326,0.06440965841829191,0.35472880532352147,0.45503727089169804,0.09520034726309916,0.28743287561213504,0.018114961870111666,0.1535173304139202,0.21745391282173998,0.1895707775978624,0.35021571065605933,0.4598660895998567,0.4317853544488207,0.22034866617801657,0.3604757773963509,0.012154400104076367,-0.01117106595178763,1.4783664243083061,-0.1394111290812146,1.1614796169061727,0.0844152728914454,True
WFSG/FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_1.0_SPD_350_ID_01.csv,WFSG,FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_1.0_SPD_350_ID_01.csv,WINDINGS_D04_D06,WINDINGS,2.3000000000000007,AA,1671,,1.0,2.83,1.0,6.902841626341557,1.488167932598903,7.808166260339364,15.621923728340406,2.4462063916671126,3.2370281020470877,3.2375118824299474,1.0332934335699744,11.367202490089085,0.3463010995069323,0.649235554563602,2.2175834495675613,8.923732043462417,9.414716823117386,0.7576730090585854,1.0139869755491129,10.95747455147987,7.843324777148027,7.323944891105899,0.09073631221261594,0.792878620357657,0.8517259209126796,4.202993787593734,0.19080760531420168,6.8393762316738504,4.282756268952897,0.5545610052164076,0.20715583153787323,0.6094045324064996,8.743435808440086,0.10298104160003117,-0.21777278899659164,0.1141864165275299,0.162912364384257,0.930075960906793,0.07960259907565155,0.3423437592221385,0.05048885864118823,0.2883926786217128,0.5163904379539952,0.07275325590228063,0.15754672310832077,0.9288968030389616,0.49948208448167525,0.2668288873261046,0.052057077779195514,0.5017945859146496,-0.17183584885019895,5.662325863439736,-0.018045474329669655,2.3195255141908264,0.111001700481736,True
WFSG/FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_1.0_SPD_350_ID_02.csv,WFSG,FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_1.0_SPD_350_ID_02.csv,WINDINGS_D04_D06,WINDINGS,2.3000000000000007,AA,1671,,1.0,2.83,2.0,5.133268315475126,0.5729539224791054,4.329878072392619,4.950700301912497,0.10881781190003645,0.4351288311729936,0.41561471163877595,0.5370061221755227,8.211752722035248,0.17731954044663503,0.5349030389640619,1.9978031934648468,7.4158388533149555,6.191196102129787,0.5601718511215333,0.5283421136221427,7.8743621170568305,5.4184547656559845,4.597025524481765,1.6092439219943706,0.9207587850702271,0.476894427237319,0.11363387089816443,1.5421908678421399,3.703235973376471,1.3599137339148468,0.4123968926379892,0.0797562853251154,0.3379343157030697,2.7708578693205137,-0.004581040934352604,-0.029273523784808794,0.014658650315913202,0.08466611149378905,0.6718938815715643,0.04075960574930173,0.2820558977263523,0.045485008939542076,0.23966134580444703,0.33958264775288893,0.05378880539051632,0.08209037264627168,0.6675324466546299,0.34506043775017836,0.16748067113349827,0.9232525983275622,0.5827269917723019,0.09621353149431218,0.153088973875886,0.145851449009433,1.255925984234646,0.03524663265741291,True
WFSG/FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_1.0_SPD_377_ID_01.csv,WFSG,FAULT_GER_TYPE_INTERBRANCH_A_POS_D06_D04_ZF_2.83_TRQ_1.0_SPD_377_ID_01.csv,WINDINGS_D04_D06,WINDINGS,2.3000000000000007,AA,1800,,1.0,2.83,1.0,8.284282629289828,0.8607865144853438,5.9621673024981785,10.58866011848089,2.0421346161965834,1.4516715304091616,2.8459528859463368,0.6465990336851555,13.355120255389275,1.1338729932232092,0.48967762879740756,3.155411895039709,11.086837018492893,9.483207335606046,0.2917406804993978,0.5925336301973324,12.928865433561153,9.943904701860582,7.948770234148368,0.9551388367225678,0.5040619437699552,0.7217598048834781,2.05399343260083,1.260414306629179,6.382073074546107,3.6512732992777215,0.6655433155042041,-0.11982313439141928,0.4653297145532743,5.926368074334634,0.08597032146583587,-0.09766197509506667,0.10037620662213147,0.10194488222216208,1.0927293954151782,0.2606380326564608,0.2582084099848306,0.07184087938356977,0.3582988159699324,0.5201470932421148,0.02801351523904819,0.09206403437136233,1.0960173087085958,0.6332521461872287,0.2895927739385828,0.5479805769126657,0.3190091747401162,-0.14561516292143187,2.7671656739253896,0.11920265954583704,2.1644344203911485,0.09463474447087271,True
